date,open,high,low,close,volume
2019-10-25,7926.6001,8033.29,7926.6001,8029.2202,1911580000
2019-10-28,8071.3901,8119.73,8070.8999,8110.6699,1959920000
2019-10-29,8101.5498,8108.6099,8045.6401,8047.5098,1842720000
2019-10-30,8056.8999,8096.3301,8017.9199,8083.1099,1936060000
2019-10-31,8100.6201,8110.4399,8041.6499,8083.8301,2276140000
2019-11-01,8121.9502,8161.98,8111.73,8161.1699,2071350000
2019-11-04,8218.9297,8228.3301,8197.3203,8210.6602,2166830000
2019-11-05,8225.3496,8229.0898,8191.0498,8210.1797,2327420000
2019-11-06,8204.3398,8204.3398,8157.3599,8196.0303,2342570000
2019-11-07,8237.6797,8271.8203,8198.9102,8219.6504,2403680000
2019-11-08,8208.3701,8256.29,8186.3101,8255.8896,1982140000
2019-11-11,8212.3701,8245.8896,8202.3604,8241.9102,1719300000
2019-11-12,8249.6201,8293.1797,8238.3301,8263.79,2001440000
2019-11-13,8235.6797,8274.6104,8233.3799,8259.8096,2180010000
2019-11-14,8238.8496,8264.9404,8212.5898,8257.8301,2113840000
2019-11-15,8303.8398,8315.9004,8284.2002,8315.5195,2199480000
2019-11-18,8303.2197,8340.4102,8274.6797,8328.4805,2053260000
2019-11-19,8357.4297,8357.7998,8308.2803,8338.7402,2094030000
2019-11-20,8315.5498,8339.2598,8226.25,8283.75,2608780000
2019-11-21,8273.9502,8282.3301,8242.2197,8265.6201,2073720000
2019-11-22,8287.25,8292.1104,8229.4902,8272.0498,1885730000
2019-11-25,8309.5498,8372.8203,8309.5498,8371.9297,2262750000
2019-11-26,8374.2598,8398.04,8364.1104,8385.75,2439370000
2019-11-27,8407.2305,8445.6104,8399.6299,8444.71,1748520000
2019-11-29,8422.0195,8435.96,8402.1299,8403.6797,1099090000
2019-12-02,8409.8701,8409.8701,8274.6104,8309.2598,2240300000
2019-12-03,8201.6299,8258.4004,8167.3599,8254.7402,2318760000
2019-12-04,8291.8604,8316.46,8285.8799,8296.5303,2158870000
2019-12-05,8321.1904,8321.1904,8272.8301,8308.4004,2133380000
2019-12-06,8370.2305,8405.8496,8365.25,8397.3701,2057020000
2019-12-09,8388.75,8425.7695,8359.8701,8362.7402,2123870000
2019-12-10,8364.5498,8392.8896,8339.3701,8354.29,2058760000
2019-12-11,8371.6504,8408.0801,8361.3701,8402.6104,1982080000
2019-12-12,8391.9199,8493.1104,8380.0898,8466.8896,2396400000
2019-12-13,8461.4199,8517.5195,8441.8896,8487.71,2219630000
2019-12-16,8544.2695,8584.7803,8542.4199,8570.3301,2368050000
2019-12-17,8586.3301,8592.4502,8564.1504,8575.7002,2382450000
2019-12-18,8587.2002,8608.0996,8578.5596,8580.6201,2742330000
2019-12-19,8592.6797,8642.7402,8592.6797,8641.29,2446890000
2019-12-20,8666.5703,8687.6602,8656.4805,8678.4902,3830200000
2019-12-23,8703.0596,8710.9004,8690.1504,8696.0098,2028670000
2019-12-24,8705.2998,8708.2197,8684.1201,8699.5098,1014530000
2019-12-26,8717.9502,8778.3301,8716.0303,8778.3096,1639960000
2019-12-27,8805.8604,8811.0996,8749.8604,8770.9805,1833740000
2019-12-30,8766.3896,8768.2998,8671.9199,8709.7305,2051320000
2019-12-31,8681.3301,8735.4297,8674.3799,8733.0703,2186830000
2020-01-02,8802.2197,8873.6299,8786.9004,8872.2197,2862700000
2020-01-03,8755.1699,8843.6504,8755.1699,8793.9004,2586520000
2020-01-06,8713.8896,8849.9805,8713.8896,8848.5195,2810450000
2020-01-07,8857.1396,8872.4697,8821.6797,8846.4502,2381740000
2020-01-08,8845.4502,8953.5498,8834.9404,8912.3701,2472620000
2020-01-09,8990.04,9004.5498,8938.5303,8989.6299,2540960000
2020-01-10,9021.8799,9024.8701,8951.8301,8966.6396,2382900000
2020-01-13,9007.9404,9071.5303,8991.3496,9070.6504,2536820000
2020-01-14,9068.0195,9080.1602,9020.9199,9033.4199,2553160000
2020-01-15,9039.3096,9078.8701,9008.9502,9035.6699,2443220000
2020-01-16,9088.0801,9126.0703,9066.3096,9125.0,2312110000
2020-01-17,9159.4805,9176.4697,9118.9805,9173.7305,2542540000
2020-01-21,9145.6396,9187.4199,9141.7803,9166.6299,2686610000
2020-01-22,9212.3496,9242.4805,9179.2695,9188.5801,2454580000
2020-01-23,9186.1396,9221.1299,9145.2305,9216.9805,2465850000
2020-01-24,9266.3496,9272.3701,9101.4404,9141.4697,2622970000
2020-01-27,8913.1602,9001.4404,8910.9697,8952.1797,2593910000
2020-01-28,9013.2305,9111.3203,8994.2803,9090.9297,2169020000
2020-01-29,9141.5195,9153.0801,9067.29,9101.6104,2234620000
2020-01-30,9038.9199,9140.6904,9019.7197,9136.0898,2345370000
2020-01-31,9169.9102,9170.2197,8961.5898,8991.5098,2696090000
2020-02-03,9033.5195,9148.5,9031.0703,9126.2305,2427320000
2020-02-04,9256.9404,9352.96,9224.8604,9334.0596,2447340000
2020-02-05,9441.3398,9442.75,9311.8799,9367.4805,2470240000
2020-02-06,9395.6904,9448.7197,9357.8604,9445.9199,2313860000
2020-02-07,9397.7695,9453.2402,9376.9102,9401.0996,2243720000
2020-02-10,9373.2002,9517.7402,9373.2002,9516.8398,2187520000
2020-02-11,9567.8096,9600.0498,9493.6299,9517.8604,2450070000
2020-02-12,9569.8203,9615.9102,9552.0303,9613.2002,2366510000
2020-02-13,9540.6699,9636.4102,9532.7402,9595.7002,2254870000
2020-02-14,9613.8799,9634.75,9583.0801,9623.5801,2226720000
2020-02-18,9567.2803,9647.7197,9567.2803,9629.7998,2279420000
2020-02-19,9683.9404,9736.5703,9676.0703,9718.7305,2470860000
2020-02-20,9696.6602,9714.2305,9513.2305,9627.8301,2745730000
2020-02-21,9582.54,9594.0,9406.3799,9446.6904,2750160000
2020-02-24,9055.2998,9194.9102,9028.8701,9079.6299,3188590000
2020-02-25,9167.3301,9183.7803,8807.1104,8834.8701,3595520000
2020-02-26,8883.0098,9032.8799,8813.9199,8873.7598,3587950000
2020-02-27,8632.54,8786.6797,8430.5303,8436.6699,4559900000
2020-02-28,8133.8501,8490.4697,8133.8501,8461.8301,5320020000
2020-03-02,8569.9102,8879.3896,8446.5,8877.9805,4249020000
2020-03-03,8892.6797,9000.46,8516.5801,8594.4902,4336700000
2020-03-04,8745.6396,8952.1104,8669.7598,8949.2803,3634760000
2020-03-05,8713.1904,8864.1904,8613.9102,8671.6602,3763860000
2020-03-06,8395.9502,8571.8799,8319.9004,8530.3398,4292730000
2020-03-09,7912.1401,8241.7695,7912.1401,7948.0298,4554110000
2020-03-10,8213.9697,8376.4404,7942.1299,8372.2695,4447260000
2020-03-11,8166.2598,8224.7305,7900.9902,8006.1201,4302610000
2020-03-12,7452.7598,7808.3101,7255.6201,7263.6499,5099350000
2020-03-13,7683.04,7998.5098,7301.8799,7995.2598,4701070000
2020-03-16,7502.2598,7563.4502,6993.6099,7020.3799,4618120000
2020-03-17,7198.5298,7550.1299,6959.1499,7473.9502,4920210000
2020-03-18,7023.8599,7336.8799,6837.5298,7175.1802,4935000000
2020-03-19,7190.21,7514.1401,7037.4702,7288.52,4778490000
2020-03-20,7391.2202,7487.8301,6969.77,6994.29,5260300000
2020-03-23,6952.71,7145.29,6771.9102,7006.9199,4348410000
2020-03-24,7349.0,7555.9102,7304.3901,7553.8301,4441080000
2020-03-25,7543.96,7777.6099,7390.4102,7469.6201,4683630000
2020-03-26,7549.8301,7913.1099,7549.8301,7897.1299,4014670000
2020-03-27,7657.4399,7817.7402,7580.2202,7588.3701,3989120000
2020-03-30,7678.8301,7902.0898,7651.4302,7889.0098,3870770000
2020-03-31,7855.7402,8011.6001,7765.46,7813.5,4078960000
2020-04-01,7582.7798,7701.6802,7423.9702,7486.29,3700040000
2020-04-02,7445.8799,7641.8701,7432.2798,7635.6602,3622170000
2020-04-03,7631.5698,7673.4902,7439.7798,7528.1099,3294260000
2020-04-06,7819.0601,8110.6602,7763.0898,8081.6602,3849130000
2020-04-07,8287.4805,8305.5898,8043.0698,8049.3101,4085960000
2020-04-08,8134.2998,8254.4102,8058.4102,8229.54,3487440000
2020-04-09,8284.3096,8334.2305,8167.9302,8238.5303,4145460000
2020-04-13,8209.6797,8338.1504,8158.5801,8332.7402,3184660000
2020-04-14,8489.2695,8708.5498,8470.7402,8692.1602,3767410000
2020-04-15,8548.4697,8666.2402,8500.5596,8591.96,3347920000
2020-04-16,8689.0898,8793.3496,8605.5098,8757.8301,4057800000
2020-04-17,8876.6602,8879.2402,8704.3799,8832.4102,4348310000
2020-04-20,8742.54,8855.1797,8725.3301,8726.5098,3827370000
2020-04-21,8639.7402,8663.0898,8359.8398,8403.0,3788180000
2020-04-22,8575.5703,8708.4805,8550.6104,8664.6396,3041520000
2020-04-23,8693.7305,8796.4902,8624.6299,8641.5,3759890000
2020-04-24,8666.5703,8791.3604,8599.9902,8786.5996,3696020000
2020-04-27,8865.5801,8887.6201,8803.8896,8837.6602,3694980000
2020-04-28,8913.2803,8918.3799,8668.6699,8677.5996,3730350000
2020-04-29,8871.04,9025.8203,8832.0,8982.7598,4407140000
2020-04-30,9005.2402,9023.0303,8920.4199,9000.5098,4335660000
2020-05-01,8791.8799,8887.5801,8688.5801,8718.1797,3741300000
2020-05-04,8683.9404,8840.3301,8665.4004,8834.1104,3443140000
2020-05-05,8922.3896,9031.0,8900.5703,8930.6201,3933550000
2020-05-06,8997.0195,9065.5801,8950.8896,8984.8604,3656750000
2020-05-07,9104.6699,9136.1797,9045.2305,9101.8799,3787220000
2020-05-08,9165.7002,9224.4902,9126.9697,9220.3496,3813630000
2020-05-11,9155.21,9346.2695,9155.21,9298.9199,3925450000
2020-05-12,9326.0596,9354.4502,9109.0898,9112.4502,4336510000
2020-05-13,9123.6904,9209.4902,8890.1602,9000.0801,4273210000
2020-05-14,8946.4502,9097.75,8860.7695,9094.4199,3965970000
2020-05-15,8976.29,9157.46,8958.0801,9152.6396,4240690000
2020-05-18,9281.3604,9367.54,9248.7803,9331.9297,4341820000
2020-05-19,9326.2803,9422.9004,9296.25,9298.54,4193550000
2020-05-20,9415.25,9498.2803,9412.8301,9485.0195,4315500000
2020-05-21,9487.6299,9515.0498,9361.8301,9377.9902,3745270000
2020-05-22,9363.6699,9421.9297,9325.0703,9413.9902,3668070000
2020-05-26,9570.5303,9570.5303,9379.9004,9389.9805,4448950000
2020-05-27,9366.6299,9445.0596,9182.4502,9442.0498,4489110000
2020-05-28,9404.8301,9568.8896,9391.8398,9416.71,4113660000
2020-05-29,9440.6396,9573.5498,9379.9297,9555.5303,4742290000
2020-06-01,9526.4297,9609.3799,9515.3398,9598.8896,3847770000
2020-06-02,9603.1797,9660.0801,9511.8799,9657.3096,3990080000
2020-06-03,9689.7197,9729.6904,9648.9297,9704.6904,4679030000
2020-06-04,9672.1699,9741.9697,9577.71,9629.6602,6141320000
2020-06-05,9673.0898,9846.6299,9659.4502,9824.3896,6607730000
2020-06-08,9805.6904,9904.5195,9753.8701,9901.5195,6197330000
2020-06-09,9861.1797,10006.9004,9859.0,9967.1699,5319450000
2020-06-10,10037.9805,10155.2002,10022.4404,10094.2598,5170860000
2020-06-11,9907.5596,9978.1904,9586.25,9588.4805,5300850000
2020-06-12,9785.5801,9849.0098,9499.0898,9663.7803,4388990000
2020-06-15,9517.1396,9809.4102,9489.5801,9776.8896,4476010000
2020-06-16,9983.6504,10010.8896,9801.4502,9949.3701,4669320000
2020-06-17,9998.8604,10058.6504,9952.5,9982.4805,4279700000
2020-06-18,9972.3496,10018.5596,9942.1104,10012.0498,4335320000
2020-06-19,10104.6299,10121.6699,9937.8096,10008.6396,6093830000
2020-06-22,10009.0,10134.6396,9989.4902,10130.3301,4506960000
2020-06-23,10192.4199,10306.9004,10172.0703,10209.8203,5755170000
2020-06-24,10183.7695,10232.4199,9943.2402,10002.7002,5589130000
2020-06-25,10003.5,10110.29,9901.21,10101.8301,4779640000
2020-06-26,10087.0801,10093.9805,9837.7402,9849.3604,7309380000
2020-06-29,9850.5498,9965.0801,9742.8896,9961.1602,4336290000
2020-06-30,9970.21,10185.3496,9956.8301,10156.8496,4510190000
2020-07-01,10160.4102,10321.7695,10142.75,10279.25,4624430000
2020-07-02,10386.3799,10432.5498,10328.7803,10341.8896,4038920000
2020-07-06,10487.7002,10625.0996,10485.8203,10604.0596,4570260000
2020-07-07,10595.9404,10704.9297,10516.6299,10524.0098,4337130000
2020-07-08,10594.4102,10669.1299,10528.8203,10666.7002,4030210000
2020-07-09,10745.8701,10785.96,10574.9697,10754.5898,4013180000
2020-07-10,10751.7695,10842.7803,10639.4805,10836.3301,3537510000
2020-07-13,10951.54,11069.2598,10574.5596,10602.21,4851880000
2020-07-14,10502.8496,10701.8799,10370.79,10689.5195,4461770000
2020-07-15,10752.1104,10780.4004,10570.96,10701.6797,4647070000
2020-07-16,10589.8604,10658.9004,10495.0898,10626.46,4277760000
2020-07-17,10651.5996,10680.7002,10558.7803,10645.2197,4361480000
2020-07-20,10672.96,10971.5195,10621.9004,10952.0801,4314630000
2020-07-21,11015.54,11017.4297,10800.8701,10833.0703,5350750000
2020-07-22,10850.9199,10910.2402,10776.2402,10870.75,4128960000
2020-07-23,10853.1602,10885.3799,10531.2197,10580.5898,4501540000
2020-07-24,10389.54,10543.4199,10313.9404,10483.1299,4233390000
2020-07-27,10547.1104,10689.5498,10527.6396,10674.3799,4244570000
2020-07-28,10644.3398,10662.1904,10527.4297,10532.5,3894660000
2020-07-29,10602.4004,10694.8799,10587.2002,10662.9805,4009640000
2020-07-30,10578.6299,10737.0303,10531.79,10715.5098,4185810000
2020-07-31,10886.3604,10908.3398,10707.4004,10905.8799,4438730000
2020-08-03,11018.0195,11085.5,10997.6699,11055.0801,4203890000
2020-08-04,11048.5,11097.8496,11002.5498,11096.54,4016520000
2020-08-05,11107.2402,11141.6904,11077.7002,11125.4404,4160740000
2020-08-06,11116.4902,11282.2402,11090.5,11267.0801,4120000000
2020-08-07,11235.2402,11276.2998,11044.5996,11139.3896,4263930000
2020-08-10,11153.5098,11159.3799,10941.8701,11085.1699,4048420000
2020-08-11,11039.6797,11090.9199,10855.0596,10876.0801,4331770000
2020-08-12,10972.0703,11190.2598,10970.8701,11157.7197,3745230000
2020-08-13,11174.6396,11271.2197,11139.6396,11178.3701,3480470000
2020-08-14,11187.8203,11213.2695,11106.9297,11164.4502,3514260000
2020-08-17,11231.9697,11306.4697,11228.1396,11288.5703,3214870000
2020-08-18,11339.7598,11421.0996,11279.0801,11399.0303,3228590000
2020-08-19,11397.2305,11440.2197,11303.4004,11318.6396,3496480000
2020-08-20,11277.0498,11497.1797,11268.46,11477.0498,4215130000
2020-08-21,11476.8496,11574.79,11461.5303,11555.1602,3929290000
2020-08-24,11703.3398,11728.0898,11535.5498,11626.1699,3907310000
2020-08-25,11610.5801,11723.9502,11580.8896,11721.8096,3475280000
2020-08-26,11779.3496,11979.6504,11768.0,11971.9404,3471520000
2020-08-27,11997.8896,12047.9902,11842.8398,11926.1602,3547400000
2020-08-28,11992.6797,12018.1396,11928.6904,11995.8496,3012980000
2020-08-31,12017.46,12167.46,12000.1104,12110.7002,3612050000
2020-09-01,12203.3604,12300.4404,12132.7803,12292.8604,3511060000
2020-09-02,12417.4502,12439.4805,12176.1797,12420.54,3982360000
2020-09-03,12195.75,12235.0,11662.1104,11771.3701,4465010000
2020-09-04,11686.2402,11846.1797,11145.9902,11622.1299,4284440000
2020-09-08,11143.9102,11400.46,11055.1602,11068.2598,3905420000
2020-09-09,11308.25,11480.3701,11197.1299,11395.8496,3550660000
2020-09-10,11501.4297,11566.3398,11095.9404,11154.1201,3840010000
2020-09-11,11251.1904,11280.4102,10945.2197,11087.4004,3630250000
2020-09-14,11250.7998,11363.25,11192.8203,11277.7598,3737610000
2020-09-15,11432.9404,11495.4004,11367.2002,11438.8701,3786110000
2020-09-16,11467.9004,11486.0898,11242.96,11247.5996,3678020000
2020-09-17,10965.7402,11160.04,10936.7998,11080.9502,3740110000
2020-09-18,11147.7998,11153.9697,10769.4004,10936.9805,5759090000
2020-09-21,10768.0098,10984.7598,10677.8496,10980.2197,3900970000
2020-09-22,11082.0898,11207.0801,10943.2598,11186.3701,3515440000
2020-09-23,11167.2197,11179.5898,10806.0498,10833.3301,4097320000
2020-09-24,10746.3496,11026.4297,10728.4102,10896.4697,4086360000
2020-09-25,10910.5,11177.7305,10851.6797,11151.1299,3785270000
2020-09-28,11332.3203,11369.4004,11243.2402,11364.4502,3591740000
2020-09-29,11354.7002,11396.2197,11305.79,11322.9502,3389040000
2020-09-30,11328.5498,11535.0098,11328.5498,11418.0596,4260630000
2020-10-01,11554.96,11606.7305,11488.5996,11583.2002,4005900000
2020-10-02,11328.8496,11479.0801,11225.1699,11255.6904,3731510000
2020-10-05,11345.2402,11512.0596,11336.0703,11509.0596,3623920000
2020-10-06,11476.6797,11536.4199,11256.2598,11291.2695,4390960000
2020-10-07,11412.6504,11519.5498,11382.4805,11503.1904,3910770000
2020-10-08,11576.4404,11582.7803,11510.2402,11550.9404,3507570000
2020-10-09,11615.5703,11727.5996,11600.8604,11725.8496,3504230000
2020-10-12,11900.1201,12204.75,11880.2305,12088.1104,3885030000
2020-10-13,12131.0703,12187.7803,12032.75,12083.1699,3634130000
2020-10-14,12105.0996,12159.21,11913.5703,11985.3604,3410410000
2020-10-15,11767.2695,11928.6299,11765.4902,11898.5703,3325270000
2020-10-16,11952.1201,12034.1299,11824.1396,11852.1699,3166980000
2020-10-19,11913.0098,11962.4697,11606.4805,11634.3496,3477410000
2020-10-20,11679.0801,11801.4004,11613.7598,11677.8398,3510040000
2020-10-21,11686.1904,11789.46,11646.4805,11665.3701,3467310000
2020-10-22,11712.6396,11739.2197,11529.7305,11662.9102,3434040000
2020-10-23,11680.7305,11693.0098,11569.0898,11692.5703,3145570000
2020-10-26,11584.1699,11708.0801,11360.7305,11504.5195,3205100000
2020-10-27,11560.8604,11633.4902,11503.0996,11598.9502,3104770000
2020-10-28,11400.4805,11426.0996,11136.0996,11142.7598,3930690000
2020-10-29,11214.3301,11467.3701,11187.0801,11350.7402,3244190000
2020-10-30,11265.7002,11293.7598,10960.0195,11052.9502,3671600000
2020-11-02,11152.4805,11222.5195,10957.1104,11084.7598,3209000000
2020-11-03,11155.8496,11356.0801,11115.5498,11279.9102,3216580000
2020-11-04,11627.7598,11846.46,11564.9102,11777.0195,3620760000
2020-11-05,12021.7695,12117.04,11977.0703,12078.0703,3848160000
2020-11-06,12044.29,12116.9102,11895.5,12091.3496,4183220000
2020-11-09,12194.71,12268.6602,11818.2402,11830.3896,5863900000
2020-11-10,11704.46,11761.9502,11512.46,11624.29,4736560000
2020-11-11,11734.8096,11904.1299,11714.3203,11892.9297,3854680000
2020-11-12,11924.1504,11976.8896,11786.0898,11827.1396,3886670000
2020-11-13,11910.6201,11957.0898,11808.9502,11937.8398,3654230000
2020-11-16,11925.3604,12035.5,11891.8496,12013.3799,4172570000
2020-11-17,12030.2695,12047.1299,11964.2002,11977.4902,4145030000
2020-11-18,11963.3604,12027.1504,11892.54,11894.71,4731420000
2020-11-19,11863.1201,12000.29,11842.6602,11985.4297,5385190000
2020-11-20,11976.0,12017.4199,11903.5703,11906.4404,5350970000
2020-11-23,11959.8896,12001.8301,11817.5303,11905.9404,5473250000
2020-11-24,11952.7002,12094.1602,11878.3096,12079.8096,6339580000
2020-11-25,12112.1104,12174.9902,12081.5098,12152.2197,4448640000
2020-11-27,12220.3701,12306.71,12214.4502,12258.21,3401830000
2020-11-30,12278.7803,12299.6104,12090.9297,12268.3203,7760390000
2020-12-01,12387.6201,12510.0195,12338.3604,12455.3301,6512420000
2020-12-02,12390.5801,12472.25,12318.2695,12456.4102,5194960000
2020-12-03,12469.1602,12538.9199,12445.3604,12467.1299,5209980000
2020-12-04,12479.9102,12531.21,12450.5098,12528.4805,5086900000
2020-12-07,12523.5703,12610.0,12523.1201,12596.4697,4771820000
2020-12-08,12574.8398,12651.3496,12504.9697,12635.7197,4809480000
2020-12-09,12626.9697,12643.2402,12311.2998,12364.6396,5168450000
2020-12-10,12268.4697,12447.8496,12226.1299,12401.7402,4518580000
2020-12-11,12327.0703,12378.6104,12236.7998,12375.4102,4292680000
2020-12-14,12427.8604,12544.3096,12426.25,12462.21,4491930000
2020-12-15,12565.2803,12596.8398,12467.5703,12595.9199,4423650000
2020-12-16,12607.8701,12698.1104,12568.71,12668.1602,4592700000
2020-12-17,12741.6396,12760.9697,12685.9805,12752.0596,5029830000
2020-12-18,12786.9199,12793.4697,12611.2197,12738.1797,7125800000
2020-12-21,12575.5996,12706.4404,12474.0303,12690.2598,5192860000
2020-12-22,12715.4805,12761.2305,12606.4199,12717.5596,5811850000
2020-12-23,12733.75,12737.5898,12649.5996,12653.1396,7100250000
2020-12-24,12668.2002,12732.5498,12665.7998,12711.0098,3305960000
2020-12-28,12813.9697,12861.9102,12747.0498,12838.8604,5109140000
2020-12-29,12909.8604,12925.5303,12816.5898,12843.4902,4726920000
2020-12-30,12900.0303,12917.4502,12828.79,12845.3604,5343010000
2020-12-31,12852.96,12904.0898,12804.75,12888.2803,4815840000
2021-01-04,12950.2197,12950.2197,12537.4199,12694.6602,6636170000
2021-01-05,12663.1299,12809.6699,12663.1299,12802.3799,6971860000
2021-01-06,12601.2598,12803.29,12569.4199,12623.3496,7689880000
2021-01-07,12745.4102,12966.6797,12744.8203,12939.5703,6841480000
2021-01-08,13037.2402,13113.0898,12939.7305,13105.2002,7289390000
2021-01-11,12961.5,13023.21,12883.5898,12902.4902,6960470000
2021-01-12,12916.0996,12957.4297,12783.71,12892.0898,7264070000
2021-01-13,12911.8701,13008.8496,12878.0195,12973.6299,7104810000
2021-01-14,13010.9404,13037.0498,12886.1602,12898.6904,6734100000
2021-01-15,12898.0898,12941.29,12758.0996,12803.9297,6458360000
2021-01-19,12921.6104,13012.0898,12861.2998,12996.54,6297860000
2021-01-20,13155.1201,13332.2598,13138.2998,13296.4502,6820990000
2021-01-21,13356.7002,13433.6904,13297.79,13404.9902,7258640000
2021-01-22,13356.1797,13404.7695,13336.9004,13366.4004,5972750000
2021-01-25,13515.6299,13563.7002,13205.5898,13483.29,7193710000
2021-01-26,13507.4697,13536.2998,13440.3203,13490.1904,6849600000
2021-01-27,13371.1602,13393.5098,13034.1396,13112.6504,11621190000
2021-01-28,13163.3203,13401.8496,13150.0996,13201.5303,9959270000
2021-01-29,13124.7002,13167.8701,12845.4297,12925.3799,7872250000
2021-02-01,13067.6504,13280.2197,12983.0996,13248.9004,7092520000
